ra,dec,helio_dist
212.03379775362293,-7.544253752213578,36.27328497950279
209.66601171776256,-4.620360118595691,37.85321043874943
205.08953020952185,-4.623534326543339,41.150451611940596
199.1352725653579,-15.339602014782479,40.984234737440175
212.65289943171783,-3.559918408295072,39.11314174841163
211.8258735434547,-6.28548687304628,50.98346312679509
212.03019610558948,-19.663337878042544,41.3423725120353
202.29299040597772,-11.910068808874886,42.13060365713787
201.6511908670219,-14.870656650728174,38.627917503810885
213.39375733804516,-7.159552489461472,35.821054389621516
212.97835369043085,-19.05165673486372,43.30315512103122
214.2904138707498,-7.2897075385541505,46.19073800991775
209.94832033628896,-4.4689657590986585,37.544326075881585
199.7482425899313,-12.398112103782292,49.6476268499444
213.1913815301452,-10.35898302306234,45.83038444919029
203.91367824483,-2.10340351774244,37.885621163754735
210.1078109041457,-18.67187342198204,37.816445589975146
199.58120484043974,-15.671087030324594,41.62360422829676
210.66926936651913,-10.492487397834223,42.394913955142556
206.1191073586234,-13.637314328230927,40.5325231436016
203.80745151886106,-10.641326130062279,47.818712615339386
206.97311592153815,-10.20853364517491,35.99352175659321
213.0573538759867,-17.093622980921204,30.991816935599175
201.3346257290437,-17.393128030042135,43.58715375326392
216.38000748596835,-11.814613978587374,41.45430435453145
215.4764348635386,-7.358390454259212,41.539822547085926
211.44355574906308,-3.105591199239235,39.64376356565107
202.91535533154058,-4.774999427838018,42.68721098686701
204.64371572983242,-8.075485818726964,60.39045291095949
211.41278090466076,-13.142180336142063,55.34597096551631
199.59162452516722,-9.865323791778144,47.002774268519445
206.02641879616633,-2.773625218276326,62.02137021261171
204.89764481768154,-15.305571642536746,47.43851928589487
202.282863281099,-9.782215638025303,69.70156877996806
202.50454586674786,-4.805046865604275,63.353731559061806
211.71354452098728,-12.29588336052727,73.81604839676572
217.0667267871756,-12.534578043588587,74.41980462976097
204.39885733104776,-16.304610369096398,64.01998253432633
212.43295341777224,-9.244050408029429,36.711525769115674
198.70433570245152,-14.741029313320144,61.478088340644746
206.67018270199426,-1.4103951954239922,70.57740686352149
203.83720347849973,-4.578668786161573,54.26045400212129
206.87563384871578,-19.241454290161965,70.93568982651983
211.24698321260644,-8.932338941207197,60.78513999011881
208.38626347237215,-3.17578722649394,69.26066779106148
210.0819514619731,-2.3877589015342178,81.1300912971039
209.1733723746013,-15.224400860763925,58.63731573828127
211.2234680828708,-6.11729389768632,65.49063104695702
212.4314084979223,-9.557561362215704,73.72332720454324
204.6810015387718,-4.015264678119327,65.06502424767953
201.31920319572126,-10.11875526256108,45.96936597126276
205.2522665009271,-20.020024300644227,56.62278831903503
211.88857605250752,-4.0615751597401495,61.951090972181646
209.9109243142009,-11.422965244901041,53.866100615902496
198.33872883598087,-12.003485605691463,71.05079920305111
206.28726655762895,-8.381916514542535,58.26979512799934
215.03158995308388,-4.8452399024509045,74.30337830311905
204.27912876313295,-7.550505854174225,68.73586170594417
201.1944184239693,-10.346994677964245,53.01655789732542
199.94472620344644,-14.87901892027834,54.588704009330776
212.89657198034052,-4.0676893622201575,59.11066369976841
209.09527638941094,-20.074984086320605,65.0575448952751
211.69693748249432,-19.33123839758092,70.83862842534215
212.31499028695322,-4.532058770473221,45.127194250061464
212.61369925589426,-3.61115353829826,67.33461194753596
214.4255863406047,-14.465411034834228,72.00888771354006
212.74935977855804,-18.187169221873233,55.35092117344604
203.61863736820078,-16.167315959953793,62.52790315419471
210.07223199114665,-16.640399630405017,55.429183531378705
206.69143092220762,-11.886416362431293,58.43509180161504
216.6514430594644,-15.638178779077178,62.23106071893112
205.09641659646914,-18.422246696689196,66.23420162699976
205.596236872122,-13.4450359309969,41.63169803201998
207.14184440736992,-4.955949057115989,80.2154245025918
206.0311713987548,-11.951081895066473,76.31349505698961
213.65652122534715,-16.46367487724562,60.45056022851949
213.52967150163028,-15.87561845843665,50.74205162657358
208.10776069218284,-10.490964483242806,74.46228265210326
203.9662214256239,-12.120283639744635,88.79480611468405
213.24227094143814,-2.508253609327745,57.941751226618095
207.08048608874103,-8.772438321359065,63.8128420585617
212.8664671260116,-7.079724415920805,67.65687617355334
213.21214436353063,-8.046144004720185,61.02883327953664
211.94595380943457,-7.083877726366613,55.894532188940815
204.66032733460784,-18.17652405952444,68.39867661050003
208.1153479254117,-8.886320807172574,63.83974584672771
203.3492138488545,-6.911305392270335,63.025952706522276
216.88182138570696,-13.769773457409434,56.1947360517176
205.3489582084781,-9.153699535313628,60.13907432434585
206.35682337949783,-12.376496379749753,65.75888002494756
206.0856236408752,-4.018402980652126,79.56538536115413
214.00958149784077,-17.60345317633538,76.94000154814177
210.24048679866485,-19.691562461842388,52.22904474743905
211.71845883669633,-8.794983094020427,62.378205752195875
215.54305746892905,-12.50689847636099,64.5679159025339
213.94850306061133,-17.85689291512277,53.75493105019469
204.35012807797222,-7.897361977366691,45.40424645072367
205.53908735607644,-19.97346847086988,42.40368269456152
211.0850211830917,-11.744660389465476,46.189766695361804
213.178906717474,-7.406102213134582,73.65299448698008
202.6969920085757,-3.4374286690083697,57.776262732092036
201.76383210297325,-9.6531162882572,43.99206042949312
205.4068836364286,-18.577420877378042,45.88089342368234
211.84766407935544,-14.247681261299343,56.196988583887
214.54421027679658,-7.945391165509498,66.08462956723717
